BPUIC;y_Koord_Ost;x_Koord_Nord
8583082;2583580;1105210
8531421;2583597;1108727
8531407;2583600;1107959
8594144;2597568;1226176
8570897;2597615;1113154
8577938;2597620;1223618
8588464;2597671;1226006
8577937;2597673;1223886
8571698;2597684;1184071
8571343;2597783;1199826
8583292;2597876;1122186
8580224;2597937;1125485
8508777;2597938;1212309
8577929;2597949;1222955
8594139;2597965;1227247
8531280;2597972;1128669
8502928;2673046;1186222
8594125;2598036;1226924
8530275;2598061;1142566
8570926;2598089;1119242
8570791;2597672;1125714
8594132;2598193;1226550
8583375;2598195;1122324
8570793;2597834;1127032
8580666;2597943;1125080
8570790;2597997;1125821
8501331;2598300;1121900
8590058;2598325;1195750
8590055;2598357;1197982
8583046;2598394;1200098
8571502;2598408;1218114
8592181;2536308;1153887
8589083;2598435;1166240
8577917;2598501;1224775
8590059;2598630;1197758
8508753;2598664;1211491
8571371;2598670;1202729
8507740;2598682;1184543
8501342;2598700;1122200
8571421;2598726;1191734
8590121;2598736;1196547
8590025;2598775;1200025
8504363;2598779;1224662
8501746;2598780;1113346
8571412;2598784;1197918
8581246;2598798;1252760
8578911;2598834;1236905
8588207;2598878;1228164
8582963;2598397;1125659
8571700;2598955;1184511
8589999;2598975;1196675
8579431;2599000;1122500
8570929;2599000;1117640
8588209;2599043;1227661
8507710;2599058;1205811
8589867;2599076;1224219
8570899;2599086;1113128
8590069;2599125;1202675
8570937;2599168;1118546
8583789;2599171;1117291
8577935;2599172;1224031
8571342;2599174;1199691
8587445;2599200;1227100
8594852;2599205;1147165
8590053;2599216;1198654
8504594;2583633;1187748
8531004;2599253;1143239
8594854;2599255;1146420
8572197;2599286;1250240
8571471;2599292;1209278
8594853;2599295;1146860
8581033;2599358;1209834
8594097;2599380;1227291
8531077;2599389;1145228
8507731;2599444;1184902
8589997;2599450;1197100
8570938;2599461;1117771
8594851;2599470;1147310
8590075;2599500;1201325
8589268;2599643;1197239
8590068;2599650;1202711
8570800;2598925;1127864
8594850;2599710;1146860
8571423;2599723;1191297
8579748;2599827;1199876
8581101;2599844;1114729
8531278;2599850;1131249
8571520;2599867;1216069
8594855;2599870;1145621
8530268;2599875;1144631
8576973;2599881;1207942
8588551;2599892;1202139
8594849;2599895;1146570
8589119;2599898;1144634
8590067;2599900;1202725
8590028;2599934;1200621
8589022;2599946;1202713
8589020;2599947;1202435
8572195;2599991;1249781
8507785;2599992;1199768
8591771;2599998;1140532
8581912;2600075;1236935
8576972;2600076;1207929
8589125;2600083;1144830
8577966;2600162;1227618
8571387;2600164;1205822
8590115;2600178;1198858
8589118;2600187;1145113
8507978;2600208;1175029
8590066;2600225;1202400
8507609;2600225;1138757
8582582;2600246;1126320
8590004;2600256;1201648
8507610;2600257;1140136
8507098;2600296;1196964
8507758;2600339;1178851
8570934;2600353;1113544
8507615;2600490;1144625
8557107;2600490;1215508
8590111;2600493;1199330
8570931;2600498;1115801
8590017;2600520;1201325
8589039;2600537;1204290
8590039;2600558;1201425
8589047;2600601;1205296
8581627;2600605;1215437
8590026;2600621;1201566
8582984;2600678;1215645
8589122;2600695;1145381
8589074;2600697;1227414
8571434;2600707;1175650
8589876;2600710;1227093
8589008;2600783;1201099
8507728;2600788;1185729
8579485;2600795;1125572
8571470;2600807;1207944
8589044;2600818;1204551
8583663;2600822;1215573
8519180;2600823;1201419
8595621;2600824;1146393
8571511;2600829;1215623
8590080;2600838;1201508
8589877;2600894;1227667
8590061;2600900;1198575
8570915;2603576;1097701
8588585;2604326;1229679
8505694;2604371;1123320
8588587;2605159;1229460
8593312;2604534;1186641
8588588;2604535;1229616
8570910;2604567;1103799
8588267;2604583;1193614
8589045;2604794;1208448
8507711;2604923;1160818
8500663;2604924;1245427
8589037;2604926;1197156
8589029;2604937;1203722
8507734;2604959;1185548
8571631;2605012;1191950
8578078;2605052;1228986
8571491;2605057;1221143
8589018;2605071;1203500
8572168;2605075;1251425
8571653;2605084;1181107
8570909;2605085;1103042
8590124;2605087;1193925
8571981;2605098;1245511
8590116;2605100;1192312
8579414;2605115;1125480
8507720;2605134;1161241
8594612;2605154;1125506
8581330;2605196;1210972
8578165;2605215;1265527
8531350;2605281;1132475
8530317;2605304;1143295
8583868;2605332;1221159
8572177;2605387;1253305
8570907;2605413;1104286
8595721;2605425;1259931
8577016;2605427;1197416
8594614;2605495;1125498
8593308;2605505;1183946
8578107;2605541;1228355
8595915;2605553;1228803
8576332;2605745;1145083
8577023;2605747;1196549
8530318;2605760;1145130
8530316;2605760;1145000
8501593;2605799;1127911
8589026;2605812;1200809
8581034;2605824;1222165
8571489;2605832;1221737
8570919;2605832;1105526
8507725;2605862;1161734
8570917;2605875;1104769
8501784;2605888;1105305
8582248;2605926;1250104
8500990;2605990;1228822
8570918;2605999;1104933
8581450;2606033;1258253
8578079;2606046;1229034
8572201;2606050;1255495
8578206;2606089;1261687
8588703;2606094;1193233
8530311;2606101;1146721
8530922;2606126;1146776
8507872;2605567;1178170
8500490;2605787;1230081
8500455;2605790;1229728
8578108;2605886;1228315
8576315;2615502;1159264
8530257;2600272;1199431
8515438;2681600;1225309
8594608;2606218;1125952
8530135;2606245;1123375
8595424;2606284;1228619
8530175;2606465;1133463
8588704;2606403;1193085
8572178;2606438;1254095
8583299;2606438;1258156
8571487;2606440;1222596
8578097;2606479;1224209
8577024;2606498;1195978
8596088;2606158;1230235
8578205;2606510;1261725
8576792;2606215;1181182
8589043;2606520;1200837
8589027;2606553;1214867
8576789;2606222;1177064
8507891;2606249;1176690
8594626;2606574;1127144
8594606;2606587;1126591
8578110;2606263;1228720
8571630;2606440;1187637
8592311;2607076;1148614
8572335;2607150;1236625
8578204;2607153;1261903
8572179;2606959;1254029
8578104;2607143;1229239
8576803;2607148;1177267
8588591;2607177;1228227
8576819;2606716;1175907
8570640;2566478;1123573
8576331;2607263;1146388
8507780;2607276;1162390
8505682;2607283;1123943
8594714;2607301;1127002
8578140;2607307;1221215
8594622;2607341;1127271
8592315;2607342;1148455
8583310;2607345;1258295
8581860;2607639;1197742
8578138;2607655;1219945
8571507;2607700;1219975
8500755;2607752;1249247
8572385;2607766;1234582
8594636;2607766;1125888
8570944;2607768;1125882
8572386;2607768;1228737
8579456;2607777;1128037
8581798;2607778;1196715
8581762;2607782;1210577
8579458;2607783;1128193
8576455;2607783;1205351
8592313;2607796;1148259
8500757;2607800;1246950
8572186;2607814;1249786
8579455;2607855;1127755
8593495;2607859;1265588
8501859;2607877;1125606
8594620;2607891;1127507
8507259;2607932;1170285
8580732;2633607;1228809
8530873;2607932;1170290
8570945;2607932;1125350
8593496;2607941;1265982
8587421;2607753;1181756
8500487;2607907;1229879
8582746;2608189;1200756
8578210;2608235;1260898
8531006;2608316;1149790
8572116;2608322;1250635
8572203;2608325;1254900
8530861;2608349;1146339
8572376;2608356;1229390
8501588;2608377;1128972
8588905;2608382;1193557
8594617;2608395;1127347
8581792;2608398;1196052
8582411;2608871;1250526
8576799;2608137;1178400
8589289;2608890;1266909
8507714;2608421;1185518
8578970;2608757;1190718
8578954;2608792;1192075
8595092;2608950;1167768
8588258;2608954;1192763
8588528;2608980;1215881
8592309;2608987;1148777
8557116;2608993;1239313
8571734;2608997;1200348
8531095;2639189;1158059
8572204;2609302;1255213
8576306;2609320;1148610
8582799;2609324;1258382
8531223;2609337;1148511
8507851;2609340;1149160
8519656;2609152;1222968
8576328;2609496;1147227
8578146;2609497;1269249
8592308;2609512;1145512
8583545;2609601;1166044
8505681;2609619;1126457
8576452;2609622;1206204
8589393;2609920;1264764
8581362;2609936;1166551
8571724;2610020;1197441
8591787;2610153;1223069
8578944;2610183;1191373
8507996;2610389;1150428
8500760;2610449;1234086
8500770;2610467;1245590
8588488;2610509;1268167
8500967;2610566;1249571
8571742;2610581;1197454
8530069;2555729;1122063
8580891;2639404;1172728
8581975;2642039;1219053
8576831;2610809;1175127
8582812;2610773;1252528
8576840;2610270;1173260
8589217;2610786;1128635
8571635;2610802;1167668
8587868;2610805;1215373
8589369;2610821;1267070
8578178;2610829;1264101
8578179;2610830;1263564
8578216;2610883;1260373
8500014;2610901;1268899
8578236;2610914;1256526
8588129;2611009;1223367
8572129;2611014;1252423
8582801;2611058;1258008
8557114;2611063;1241434
8587848;2611144;1229715
8589335;2611148;1265721
8500485;2611165;1227107
8578068;2611212;1226747
8592325;2611180;1270307
8578235;2611376;1256548
8572120;2611406;1248586
8572132;2611575;1254525
8582800;2611699;1257828
8580641;2611946;1119328
8578233;2611783;1256896
8589319;2611783;1268489
8572130;2611847;1252277
8581763;2611884;1219870
8570955;2611893;1118857
8505689;2611902;1115666
8507898;2611377;1179167
8508892;2611943;1215943
8578070;2611952;1225589
8572128;2611953;1251718
8589325;2611957;1269538
8500981;2611987;1252360
8593311;2611930;1185443
8593601;2562422;1205235
8578113;2611904;1227684
8588950;2612259;1266525
8596016;2612278;1269130
8582727;2612378;1257445
8578180;2612388;1263908
8589355;2612392;1267575
8571755;2612480;1196244
8579509;2612485;1254167
8578228;2612495;1259007
8589337;2612501;1269180
8588914;2612521;1212465
8578181;2612525;1263741
8595637;2612535;1264141
8588951;2612558;1266292
8576493;2612572;1220195
8588283;2612572;1127667
8596051;2623614;1249872
8579476;2605650;1126268
8579464;2605667;1128804
8579340;2642605;1130433
8572858;2643024;1205433
8576532;2644327;1163159
8577026;2608127;1194220
8593260;2612694;1220377
8500400;2612697;1263940
8518816;2612692;1268618
8508890;2612788;1220095
8531318;2612807;1121812
8508742;2658448;1176336
8577287;2658481;1214084
8582072;2658493;1255824
8589809;2667513;1212341
8530722;2680950;1205098
8579192;2687046;1235326
8581327;2604371;1189776
8579264;2586852;1149144
8576310;2611778;1152979
8507856;2612576;1155405
8507191;2624759;1170797
8581339;2642085;1134551
8578893;2643359;1130043
8508965;2612929;1217552
8589375;2612947;1267969
8593499;2612952;1261665
8571756;2612953;1195398
8588953;2612975;1266750
8588911;2612976;1212225
8500692;2612981;1259832
8589359;2612989;1269039
8500955;2612990;1239312
8577116;2667390;1224160
8588915;2612992;1212277
8500011;2612814;1265750
8576138;2613000;1199324
8502280;2681614;1225252
8502281;2681620;1224420
8591928;2613230;1177735
8575251;2716032;1088550
8505536;2716044;1086978
8509303;2764154;1164250
8587816;2613040;1212683
8576492;2613056;1218606
8572205;2613061;1259423
8593501;2613152;1262075
8595638;2613156;1262597
8578183;2613157;1263339
8582214;2613198;1113236
8578224;2613203;1259691
8588947;2613229;1266686
8593261;2613264;1221603
8593264;2613287;1212102
8570747;2593050;1123011
8595565;2613294;1180963
8589329;2613337;1268198
8501655;2613413;1133857
8530177;2613422;1139072
8591639;2716064;1093523
8506708;2747739;1260904
8589554;2747797;1253384
8574240;2747808;1257887
8576838;2613429;1177566
8572123;2613434;1249468
8579824;2747829;1239899
8589581;2747865;1255117
8571187;2641789;1129451
8530656;2667391;1269195
8502562;2667436;1236603
8587941;2701521;1234109
8503177;2701558;1234509
8587265;2721621;1078397
8583084;2583690;1104972
8509463;2730185;1223710
8574701;2760200;1194925
8594406;2760202;1191458
8594418;2760214;1192699
8580957;2760227;1203451
8594428;2760230;1191861
8509455;2756122;1204118
8530427;2697964;1181220
8590984;2697981;1261640
8580457;2706060;1150084
8506591;2716077;1280175
8578879;2716080;1086988
8575903;2681447;1126945
8573558;2687454;1233112
8505096;2691470;1207344
8573562;2691473;1140756
8575863;2691475;1134217
8570749;2593251;1123751
8589532;2613503;1226441
8573853;2716090;1231907
8505757;2716094;1090645
8591629;2716118;1093907
8575305;2716137;1092658
8587102;2658547;1250287
8590486;2681961;1240014
8588580;2613622;1180371
8589312;2613706;1266670
8588752;2613864;1258872
8576609;2613696;1187598
8508969;2613963;1210775
8589957;2613713;1227116
8576487;2613573;1212951
8587820;2614178;1209894
8594503;2614350;1136874
8588172;2613868;1178769
8594512;2614423;1136296
8589265;2614431;1192900
8594500;2614431;1136507
8587830;2614434;1210782
8500798;2614445;1239638
8508755;2681963;1201157
8593449;2681970;1223460
8587326;2682840;1226570
8589100;2716150;1172100
8578604;2716173;1255836
8573553;2687067;1235144
8502395;2639406;1232867
8587101;2658613;1250947
8574892;2711427;1175433
8575312;2716398;1096987
8572528;2658642;1270108
8588425;2721625;1256200
8579413;2605500;1125700
8571601;2664933;1174630
8589854;2666833;1212845
8571603;2667249;1174774
8592549;2691509;1286788
8577154;2667438;1213938
8590306;2667438;1257271
8571346;2594666;1202131
8571649;2597757;1187338
8501518;2615967;1129818
8594271;2584779;1222350
8576583;2614667;1179777
8588908;2614596;1212458
8501735;2614603;1131096
8594508;2614668;1135632
8588910;2614676;1212411
8506710;2737450;1248225
8507401;2614674;1181611
8571392;2601806;1205581
8505718;2642437;1131693
8572991;2643918;1228981
8593269;2614678;1209767
8578196;2614726;1264828
8588705;2614795;1193400
8576894;2614823;1233743
8577251;2658407;1225742
8578765;2659246;1239740
8589677;2667448;1208171
8572930;2668846;1203587
8576856;2614764;1173729
8594722;2674384;1215940
8595339;2681630;1217720
8502763;2681631;1235235
8595527;2721639;1203040
8577022;2604634;1197207
8576398;2582971;1223340
8576584;2614695;1179365
8588014;2691528;1236275
8588503;2614698;1172872
8579709;2646745;1201204
8576573;2615743;1182705
8571713;2615933;1179795
8576870;2615937;1176996
8571628;2608237;1187626
8571256;2590212;1213278
8571671;2591588;1180161
8531168;2620600;1088828
8595478;2616329;1177190
8588100;2615444;1173404
8581670;2667301;1235970
8577184;2667488;1211978
8590296;2667501;1256892
8573158;2681656;1236544
8583372;2589610;1118626
8579369;2558426;1129396
8571552;2623844;1218218
8588633;2623846;1201861
8576702;2623866;1198655
8594335;2632971;1127542
8572348;2623883;1246153
8576923;2623900;1229630
8571018;2623937;1129728
8588377;2623955;1189987
8580442;2603356;1096886
8591910;2613216;1175981
8587748;2614109;1174482
8578539;2642525;1130625
8572824;2642539;1211840
8578761;2642550;1128750
8589184;2642582;1246775
8589183;2642601;1246500
8583694;2556279;1201667
8590729;2680061;1257712
8590732;2680074;1258023
8590826;2684763;1238656
8575899;2684780;1128204
8518714;2659175;1259548
8589814;2666656;1212710
8588904;2605042;1194455
8594494;2643257;1164575
8582699;2706066;1252606
8580846;2667507;1245602
8589922;2606780;1227770
8577728;2574559;1161264
8594095;2598635;1227438
8594200;2598998;1199562
8588515;2601820;1123583
8519762;2602050;1259375
8588997;2602157;1198203
8579484;2602171;1125862
8530159;2602210;1128583
8579488;2602290;1126935
8579489;2602322;1127423
8501541;2602351;1128138
8501542;2602381;1128566
8579491;2602390;1127900
8588998;2602429;1198136
8519295;2634076;1125963
8594699;2602623;1127525
8581406;2703686;1274131
8591517;2703688;1111737
8580130;2703702;1149121
8503740;2703719;1217402
8581409;2703726;1272727
8572342;2602007;1234975
8581787;2610664;1180120
8507855;2614040;1157304
8572864;2633316;1187227
8508704;2633822;1187736
8581518;2643882;1128505
8505729;2644609;1129698
8572833;2646301;1203184
8581363;2655070;1175411
8508669;2662235;1196033
8571598;2662496;1173671
8589795;2667520;1209527
8591531;2703727;1111974
8573164;2684799;1238322
8503989;2684800;1259400
8591330;2684848;1251718
8575879;2684875;1137761
8577535;2684890;1223810
8590822;2684895;1239193
8575897;2684931;1129800
8588546;2684970;1283646
8573215;2685100;1267100
8577536;2685120;1223190
8588245;2685135;1228705
8575894;2685137;1128406
8573167;2685154;1238836
8587654;2685170;1254358
8591113;2685173;1251721
8573706;2685190;1270675
8573166;2685192;1238431
8591091;2685199;1250811
8576201;2685200;1244508
8573168;2685202;1238947
8503588;2667589;1260003
8505685;2611767;1117087
8574016;2730200;1239989
8593348;2588058;1222280
8570862;2590770;1113868
8577940;2596622;1227390
8531261;2603090;1129677
8594710;2603107;1128479
8530163;2603123;1129053
8501543;2603198;1128989
8594713;2603257;1128176
8594716;2603388;1128629
8501547;2603444;1125548
8579483;2603460;1126085
8501598;2603622;1127457
8505764;2711663;1093860
8589281;2711860;1242963
8573527;2711900;1256300
8575522;2711935;1112090
8575368;2711950;1100645
8503762;2711978;1209040
8591597;2718725;1095797
8591581;2718729;1096909
8573131;2718763;1198319
8581105;2718764;1112796
8588902;2718770;1098915
8503998;2718770;1230875
8503261;2718773;1199804
8583651;2724378;1180628
8594919;2600995;1145435
8594698;2601354;1127318
8530173;2603870;1135394
8530166;2604030;1128983
8594720;2604170;1129880
8508009;2604309;1207461
8579469;2604340;1129395
8530168;2604364;1130488
8594711;2604495;1129555
8530169;2604593;1132344
8530167;2604616;1129914
8531355;2604616;1132484
8531354;2604620;1132394
8579493;2604715;1129880
8579468;2604803;1129390
8594709;2605046;1130295
8506621;2724416;1243445
8576900;2616441;1231232
8579541;2617893;1129905
8582875;2622970;1164820
8571144;2633842;1118847
8572811;2640047;1228001
8572969;2654460;1227071
8594322;2645377;1165492
8588697;2646275;1166797
8579466;2605140;1128729
8579478;2605152;1126014
8530171;2605295;1132204
8588586;2605405;1229335
8502283;2685270;1225290
8573109;2685272;1168548
8590829;2685278;1238424
8503655;2685315;1243705
8530653;2685316;1270056
8590623;2685332;1253647
8590628;2685338;1253527
8572953;2685344;1201455
8576750;2685350;1266270
8591901;2690250;1196520
8508691;2651575;1201749
8588318;2690255;1253467
8571585;2658364;1173514
